t0_date,weighting,n_samples,beta_ols,beta_qr,alpha_ols,r2_var,r2_fixed,sigma_var,sigma_fixed
2009-01-19,log_density,5747,5.9868491967559185,6.046862755604476,-2.1545743090966853,0.9698929349447829,0.8989091084821357,0.3158236729603669,0.25797561671414
2009-01-19,unweighted,5747,5.641540921964785,5.829988011899346,-1.86856070499766,0.9617601917733843,0.9124395765977127,0.3009269277423731,0.24009138257774884
2009-01-19,1_over_t,5747,5.785612307626757,5.894883851179593,-1.984000966232303,0.9623905169990318,0.9087949034626972,0.30373447192641917,0.2450373007237133
2009-01-26,log_density,5747,5.947534294554454,6.000621397411106,-2.111613521248784,0.9700038514873689,0.8998737565294559,0.31409814837416766,0.2567418151828824
2009-01-26,unweighted,5747,5.621532380233011,5.783863503164639,-1.8432060368396639,0.9618455850738047,0.9123221736592049,0.300590740051477,0.24025228855830888
2009-01-26,1_over_t,5747,5.761653693287719,5.856441995268617,-1.9551524093557218,0.9625474699976846,0.9088648307750429,0.30327367778160247,0.2449433471722987
2009-02-02,log_density,5747,5.907085732630289,5.961172767844619,-2.0676898619798667,0.9700718301329447,0.9008230377441048,0.31236050421914413,0.25552185228088076
2009-02-02,unweighted,5747,5.601458299558694,5.759848969109841,-1.8178089986478332,0.9619293000222134,0.9121986286248545,0.3002607945312245,0.24042149626893702
2009-02-02,1_over_t,5747,5.73757092108264,5.846677415343816,-1.926228092525142,0.9627041642081217,0.9089274676105416,0.30281862379897057,0.24485915841517172
2009-02-09,log_density,5747,5.868787155957573,5.923042864507252,-2.025901680198423,0.9701608901320442,0.9016604866239033,0.3108355171664379,0.2544407537771995
2009-02-09,unweighted,5747,5.581317288228662,5.7358883364248925,-1.7923684711040142,0.9620112609136149,0.9120687693034759,0.29993741064357277,0.24059922377101825
2009-02-09,1_over_t,5747,5.713361001986217,5.814637072924107,-1.8972261583444927,0.9628605578722321,0.908982422774163,0.3023697644839895,0.24478527057364935
2009-02-16,log_density,5747,5.831694966761977,5.890471887741511,-1.985322541703091,0.970242644386537,0.9024119675734962,0.3094482447638632,0.25346670955834744
2009-02-16,unweighted,5747,5.561107907534526,5.7344196594498555,-1.7668832962781733,0.9620913885683017,0.9119324172422125,0.29962092254389106,0.24078569615300083
2009-02-16,1_over_t,5747,5.689020834127283,5.792497141369884,-1.8681446839839395,0.9630166065938471,0.9090292813861596,0.30192758238009276,0.24472225101709486
2009-02-23,log_density,5747,5.797799522997068,5.858067886751851,-1.9478279548645725,0.9703202099998981,0.9030418678778227,0.30830406529237575,0.25264736099054125
2009-02-23,unweighted,5747,5.540828669547396,5.731677946093097,-1.7413522757931537,0.9621696001366464,0.9117893874227054,0.2993116798573708,0.24098114583883642
2009-02-23,1_over_t,5747,5.664547196874309,5.757294139156858,-1.8389816779665642,0.9631722631462687,0.909067603158406,0.3014925899732416,0.24467070048320907
2009-03-02,log_density,5747,5.76647562349134,5.824039512732027,-1.9127878598143542,0.9703591040754451,0.9035708324030506,0.3073472079292159,0.25195724732562713
2009-03-02,unweighted,5747,5.520478034756744,5.683702982223657,-1.7157741688771084,0.9622458088904526,0.9116394879382724,0.2990100485043718,0.24118581291477598
2009-03-02,1_over_t,5747,5.6399367445221396,5.7436037932257555,-1.8097350767504705,0.9633274772629944,0.9090969205218788,0.30106533174464023,0.24463125536592178
2009-03-09,log_density,5747,5.734907195032988,5.80104137419166,-1.877569485761521,0.970393792597688,0.9040706927142743,0.3064077820487829,0.2513033628787037
2009-03-09,unweighted,5747,5.500054409561356,5.682814675573368,-1.6901476902938863,0.9623199239997537,0.91148251965067,0.2987164115784118,0.24139994547586416
2009-03-09,1_over_t,5747,5.615185999545511,5.72590258150128,-1.780402741090151,0.9634821954099241,0.9091167365905658,0.30064638638475516,0.24460459018581418
2009-03-16,log_density,5747,5.703507539408658,5.7723119846854685,-1.8426064127553377,0.9704176982842285,0.9045450204609675,0.30550650038047944,0.2506813013076379
2009-03-16,unweighted,5747,5.479556143601774,5.659573075692033,-1.6644715081427193,0.9623918502938378,0.911318275824845,0.2984311702808416,0.24162379999364364
2009-03-16,1_over_t,5747,5.590291345383875,5.690646648402833,-1.750982452159589,0.9636363605371373,0.9091265229449256,0.30023636918329866,0.2445914202601739
2009-03-23,log_density,5747,5.671913036374133,5.756947851635738,-1.8075404679403941,0.9704362640328792,0.9049943266144691,0.30462628845144696,0.2500906275419112
2009-03-23,unweighted,5747,5.458981526921541,5.628957523340283,-1.6387442415166953,0.962461488005161,0.9111465417399278,0.2981547449166214,0.24185764170673163
2009-03-23,1_over_t,5747,5.5652490187173,5.670228715472631,-1.7214719074179505,0.9637899118080995,0.9091257172163104,0.2998359346112691,0.2445925045912454
2009-03-30,log_density,5747,5.640485500658893,5.728732139908487,-1.7726672778198682,0.9704435066029442,0.9054001792996185,0.3037896830489174,0.24955587745744062
2009-03-30,unweighted,5747,5.438328786943672,5.608619129399894,-1.6129644580086362,0.9625287324946722,0.9109670942745292,0.2978875759560264,0.2421017450361134
2009-03-30,1_over_t,5747,5.540055101189271,5.646117727046254,-1.6918687161967376,0.9639427843039055,0.9091137204514852,0.2994457791128529,0.24460864899331713
2009-04-06,log_density,5747,5.608776623524546,5.692452675419267,-1.7375131560412873,0.9704454994850796,0.9057548485861496,0.3029791293117631,0.24908762646367283
2009-04-06,unweighted,5747,5.4175960852476015,5.596114100084541,-1.5871306710524709,0.9625934739569257,0.9107797014642773,0.29763012516756693,0.24235639402710277
2009-04-06,1_over_t,5747,5.514705510527346,5.618329822312559,-1.6621703949850313,0.9640949086998732,0.909089894233884,0.2990666441268828,0.2446407094815005
2009-04-13,log_density,5747,5.577396162359436,5.662487933851253,-1.7027172826360697,0.9704406778772818,0.9060686553126823,0.30221929972027906,0.2486725889440347
2009-04-13,unweighted,5747,5.396781514130024,5.573109706349767,-1.561241337086296,0.9626555971031903,0.9105841220292742,0.2973828768279204,0.24262188282017402
2009-04-13,1_over_t,5747,5.489195991009133,5.600581747666286,-1.6323743623879152,0.9642462109114741,0.9090535575352389,0.2986993193597446,0.244689595947775
2009-04-20,log_density,5747,5.545676379338163,5.6309347005709105,-1.6676252725742806,0.9704357040216214,0.9063410534222404,0.30148286493895515,0.2483117555917812
2009-04-20,unweighted,5747,5.375883092931775,5.544303563987782,-1.535294852522432,0.9627149808205755,0.9103801048689438,0.2971463390152377,0.2428985161530587
2009-04-20,1_over_t,5747,5.463522103212744,5.572412274720129,-1.6024779337296553,0.9643966117062106,0.9090039832682408,0.2983446463339069,0.24475627615233556
2009-04-27,log_density,5747,5.511938242531384,5.5994624102160255,-1.6306666292898877,0.9703928948217964,0.9065793670757455,0.30070776467531823,0.24799564178227987
2009-04-27,unweighted,5747,5.354898764110866,5.509035439511301,-1.509289550508266,0.9627714978049862,0.9101673885215082,0.2969210449928215,0.2431866098967196
2009-04-27,1_over_t,5747,5.437679212987199,5.544370358421206,-1.5724783152709108,0.9645460262776231,0.9089403945067958,0.29800352223908344,0.24484178006199142
2009-05-04,log_density,5747,5.477036777173309,5.563758865428268,-1.592694509936312,0.9702942022123645,0.9067798078922685,0.2999395139853689,0.2477294525085674
2009-05-04,unweighted,5747,5.333826389040401,5.488642455242646,-1.4832236974598334,0.9628250141654802,0.9099457005849609,0.2967075546908844,0.24348649162818758
2009-05-04,1_over_t,5747,5.41166247956853,5.511862660094644,-1.542372598006084,0.9646943637771201,0.9088619603366196,0.29767690411594544,0.2449472045704088
2009-05-11,log_density,5747,5.4427049673360095,5.533410004479788,-1.5553233983547006,0.9701908721380336,0.9069304625096369,0.2992463993211865,0.24752919183418048
2009-05-11,unweighted,5747,5.312663743506732,5.469990579562927,-1.4570954893484864,0.9628753889973406,0.9097147570962207,0.29650645629488465,0.24379850124337085
2009-05-11,1_over_t,5747,5.3854668427618515,5.495422085597147,-1.5121577510031086,0.9648415267987668,0.908767791293561,0.29736581340589546,0.24507371863974245
2009-05-18,log_density,5747,5.409863884290232,5.494140991808964,-1.519348095324718,0.9701303771289908,0.9070214294268442,0.2986546756060628,0.247408193745739
2009-05-18,unweighted,5747,5.291408512881583,5.43912398060877,-1.4309030477186786,0.962922473920871,0.9094742618646781,0.29631836794983074,0.244122991613436
2009-05-18,1_over_t,5747,5.359087009097786,5.462087054095525,-1.4818306142441935,0.9649874108115242,0.9086569343419255,0.2970713409041633,0.2452225689072128
2009-05-25,log_density,5747,5.377574340732867,5.454427484747102,-1.4839380228830297,0.9700780322921101,0.9070694851540562,0.2981249518700378,0.24734424934843766
2009-05-25,unweighted,5747,5.2700582869392445,5.423543182575532,-1.4046444154128281,0.962966112582591,0.9092239057559574,0.2961439395909464,0.24446032928871597
2009-05-25,1_over_t,5747,5.332517436863573,5.4368169747571375,-1.451387890921241,0.9651319035326986,0.9085283673382236,0.29679465215803874,0.2453950858060415
2009-06-01,log_density,5747,5.346126913092585,5.4278788645159874,-1.4494168931089704,0.9700269268660973,0.9070894010424271,0.2976582312452875,0.24731774382212005
2009-06-01,unweighted,5747,5.24861055428575,5.396133396151161,-1.378317551976484,0.9630061401151202,0.9089633659213434,0.2959838549122143,0.24481089525442964
2009-06-01,1_over_t,5747,5.305752319895925,5.396979540894806,-1.4208261391348544,0.965274884235511,0.908380992918627,0.29653699335700107,0.24559269025580516
2009-06-08,log_density,5747,5.315153046203564,5.398842524345206,-1.4154637473067755,0.9699733274970203,0.9070865867298845,0.29724036532670595,0.24732148948819882
2009-06-08,unweighted,5747,5.227062696364138,5.360247507878462,-1.351920328714008,0.9630423825516141,0.9086923049677218,0.29583883348558904,0.24517508574308286
2009-06-08,1_over_t,5747,5.278785570009965,5.374304114254227,-1.3901417629400454,0.9654162229827183,0.9082136317397345,0.2962996977672748,0.2458169009842984
2009-06-15,log_density,5747,5.284757108267781,5.361169237181422,-1.3820274060690958,0.9699251552071109,0.9070355382284613,0.2968779528648608,0.24738942186350907
2009-06-15,unweighted,5747,5.205411980995967,5.329886807087108,-1.3254505233618343,0.9630746561901178,0.9084103700623296,0.2957096330451101,0.24555331310894313
2009-06-15,1_over_t,5747,5.25161079792351,5.341905444020059,-1.3593310026752097,0.9655557797770942,0.9080250149923009,0.29608419276989045,0.24606934255089913
2009-06-22,log_density,5747,5.254842637684468,5.330703952677506,-1.349095103916003,0.969865183692789,0.9069532561591359,0.296562642582893,0.2474988788054225
2009-06-22,unweighted,5747,5.183655555414234,5.303234619218037,-1.2989058143424772,0.9631027669026484,0.9081171919659683,0.2955970519517755,0.2459460067705717
2009-06-22,1_over_t,5747,5.224221292518073,5.3108873982299,-1.3283899245036095,0.9656934036182656,0.9078137760961378,0.2958920075688014,0.2463517541503431
2009-06-29,log_density,5747,5.225680742183252,5.2996733799770865,-1.316957866779204,0.9697815208754589,0.9068518655342837,0.2962953202438174,0.24763368864707028
2009-06-29,unweighted,5747,5.161790438737647,5.2796826719505665,-1.2722837745583568,0.9631265093831807,0.9078123839876104,0.29550193185688867,0.24635361422806648
2009-06-29,1_over_t,5747,5.196609998258916,5.282349956536222,-1.2973144090883215,0.9658289314538857,0.9075784414708958,0.2957247816442273,0.2466659992863022
2009-07-06,log_density,5747,5.196155574275808,5.2708080244983835,-1.2845213127873627,0.9696884259516134,0.9067093654559455,0.29605887961221605,0.2478230340082255
2009-07-06,unweighted,5747,5.139813513830979,5.258415581985182,-1.2455818646793648,0.9631456663279778,0.9074955408523995,0.2954251605837006,0.24677660216258124
2009-07-06,1_over_t,5747,5.1687694905729735,5.241331261680498,-1.2661001393123301,0.9659621870113606,0.9073174202619398,0.29558427403625154,0.24701407641591894
2009-07-13,log_density,5747,5.166004010821391,5.229297061736723,-1.251522003105141,0.9695767838169689,0.9065162642649531,0.2958534536699133,0.2480793844193135
2009-07-13,unweighted,5747,5.117721518488743,5.226626244193071,-1.2187974258731202,0.9631600075408827,0.9071662374741907,0.2953676752495752,0.24721545762643146
2009-07-13,1_over_t,5747,5.140691948957938,5.2164576922860615,-1.2347425869439026,0.9660929794942881,0.9070289928820608,0.2954723735551295,0.24739813068046154
2009-07-20,log_density,5743,5.136931895942445,5.213400939865116,-1.2193591003248176,0.9693196542975943,0.9062712656375975,0.295791633766114,0.24840425022822404
2009-07-20,unweighted,5743,5.095904392450549,5.203660727830327,-1.1923082792000714,0.9629645902867385,0.906835206978733,0.2954201475812594,0.24765583098604863
2009-07-20,1_over_t,5743,5.113675359617141,5.188503245933515,-1.2043019566394935,0.9658681509868469,0.9067210052988993,0.2954865549997918,0.24780757312517848
2009-07-27,log_density,5736,5.105768832105955,5.187970887777324,-1.1853313868760875,0.9688499266646375,0.9059573635261251,0.2958349461944828,0.24881986152963922
2009-07-27,unweighted,5736,5.073189727907543,5.195661748671542,-1.1649800807666622,0.962587386317815,0.9064687214753415,0.2955732559126928,0.24814245895687104
2009-07-27,1_over_t,5736,5.084215075255609,5.1558823298432515,-1.1719184148628625,0.9653064033143927,0.9063659540457754,0.29560278167911885,0.24827874471137776
2009-08-03,log_density,5729,5.0731209374614,5.148092350264532,-1.1499885261267595,0.96821597725394,0.9055723733960453,0.29591905733958146,0.24932864858346074
2009-08-03,unweighted,5729,5.050378299178241,5.15084582848487,-1.1375891874802577,0.9621971321121883,0.9060886099803845,0.2957527484749603,0.24864617368050665
2009-08-03,1_over_t,5729,5.05423113683791,5.14253678828668,-1.1391668796288101,0.9647174169821168,0.9059701469206133,0.29576017122066467,0.24880294967633082
2009-08-10,log_density,5722,5.0394276146411,5.12972059953351,-1.1137868179835584,0.9674818911304993,0.905122881457766,0.29604928374804873,0.24992136794118855
2009-08-10,unweighted,5722,5.027391201405303,5.135826445670233,-1.1100596252737782,0.9617939157613424,0.9056920585560677,0.2959522771924506,0.2491705889033885
2009-08-10,1_over_t,5722,5.02349485380018,5.1117017352881895,-1.105862942080521,0.964104218882489,0.9055254810307766,0.2959556624239045,0.24939054868272656
2009-08-17,log_density,5715,5.005598253854189,5.107635521871479,-1.0775926496616317,0.9667001583286131,0.9046265957064921,0.2962395012447289,0.250574163054348
2009-08-17,unweighted,5715,5.004474608267599,5.123270667147114,-1.0826294492253445,0.9613794064369318,0.9052863326894507,0.29617834540081983,0.2497059969172837
2009-08-17,1_over_t,5715,4.992680209512528,5.096189014428186,-1.0725567361825035,0.9634694153884843,0.9050372467738023,0.2961988492131912,0.25003413016773135
2009-08-24,log_density,5708,4.970297605441537,5.071499798112353,-1.0401798715782118,0.9657720341415003,0.9040435402516239,0.2964840797050004,0.25133892564149957
2009-08-24,unweighted,5708,4.981245592604277,5.097685688221323,-1.054929134796442,0.960950517446755,0.9048589433338708,0.2964193837563257,0.25026875393700965
2009-08-24,1_over_t,5708,4.960711984732305,5.0584012881868645,-1.038375587103703,0.9628106547910982,0.9044816988857605,0.2964837900334134,0.25076443423235745
2009-08-31,log_density,5701,4.931944230731115,5.0267604682589795,-1.0001246188597566,0.964381122480163,0.9033152562667972,0.2968006723426206,0.25229092047735224
2009-08-31,unweighted,5701,4.957595426769269,5.063257000058854,-1.0268546560564198,0.9605067703955057,0.9044052647272662,0.29666905659403897,0.25086474556247873
2009-08-31,1_over_t,5701,4.92725668062884,5.0251091462285125,-1.003053523391732,0.9621319871465808,0.9038396888223938,0.2968139989892142,0.25160575820637715
2009-09-07,log_density,5694,4.8931114148288435,5.000835365244294,-0.9598691691966141,0.9631283329550733,0.9025054666964277,0.2971781844554368,0.2533452571955322
2009-09-07,unweighted,5694,4.933435517332341,5.043120757688193,-0.9983216919395417,0.9600487504410773,0.9039209185963412,0.29691789239584077,0.25149946592958705
2009-09-07,1_over_t,5694,4.8920294349243605,4.9968321571602,-0.9663654507653617,0.9614429359596696,0.9030876847916325,0.29719354434766343,0.25258766053057785
2009-09-14,log_density,5687,4.854037425205432,4.9681082359006155,-0.9195686552175943,0.9619385736446684,0.9016069262497364,0.2976337301628785,0.2545100346105427
2009-09-14,unweighted,5687,4.909033475386991,5.010780492989148,-0.9695894191946981,0.9595763631814526,0.9034138571691483,0.2971805442432899,0.25216224217212013
2009-09-14,1_over_t,5687,4.855729845840671,4.953505797598862,-0.9288864438771306,0.9607400487275118,0.9022275586423737,0.2976436734090477,0.2537060804277919
2009-09-21,log_density,5680,4.814351227171118,4.9331736959572785,-0.8788634213293516,0.9607837878271829,0.9005970399519642,0.2981667823239156,0.2558128196228281
2009-09-21,unweighted,5680,4.88430651569843,4.985787233894704,-0.9405787661786162,0.9590898623826007,0.9028801583683187,0.29744936583265474,0.25285795941658
2009-09-21,1_over_t,5680,4.8180982274213076,4.91875207867646,-0.890410489850434,0.9600317393491673,0.9012360732060596,0.29817077062071096,0.25498922002101215
2009-09-28,log_density,5673,4.774444014997058,4.8950810370086195,-0.8381418203542423,0.9597216420706413,0.8994844617426561,0.2987793868778067,0.2572404421385279
2009-09-28,unweighted,5673,4.859330354977997,4.952631378802103,-0.9113635080980497,0.9585886085287441,0.902321534951741,0.2977296934698031,0.2535841232960594
2009-09-28,1_over_t,5673,4.77930796555874,4.883422065734234,-0.8510840405402743,0.9593181122137525,0.9001020442989851,0.29879066526059994,0.25644896257646393
2009-10-05,log_density,5666,4.733754244347382,4.859530926379103,-0.7969017186517865,0.9586745955241082,0.8982370148665589,0.2994757956748992,0.25883175980886264
2009-10-05,unweighted,5666,4.8340089162351605,4.922367726535626,-0.8818519173334346,0.9580733388133181,0.9017332926893655,0.2980111770481496,0.2543465482053843
2009-10-05,1_over_t,5666,4.739056501580492,4.851770883314559,-0.8106673307008798,0.9586125589174851,0.8987945980251497,0.2995122895075025,0.25812168598138785
2009-10-12,log_density,5659,4.695397160168827,4.818538018033575,-0.7577072392674564,0.957586111546689,0.8969822095092929,0.30033633525633885,0.26042265459661207
2009-10-12,unweighted,5659,4.80982185765098,4.886293171965942,-0.8534684496836309,0.9575328734518291,0.9011734453226476,0.29842492571210755,0.2550700537061487
2009-10-12,1_over_t,5659,4.701392637073951,4.805143398715293,-0.7724495400514387,0.9577997148278661,0.8974930400526486,0.300386312367272,0.25977617804774944
2009-10-19,log_density,5652,4.658776766516533,4.795005567883445,-0.720074706554306,0.9564356685774421,0.8957163750904272,0.30132505617165645,0.2620177455024345
2009-10-19,unweighted,5652,4.786529751136542,4.870123009127106,-0.8259799868776204,0.9569717767941964,0.9006353767010212,0.2989381559611482,0.2557634851884268
2009-10-19,1_over_t,5652,4.66572864012836,4.7709274539393505,-0.7359424412019955,0.9568963148959018,0.8961968873414876,0.3013733894691487,0.26141339317092094
2009-10-26,log_density,5645,4.623681652104417,4.752961293971449,-0.6839123589443359,0.9553427577127839,0.8944463196769687,0.3023741220793871,0.2636084553027687
2009-10-26,unweighted,5645,4.763717418519905,4.840939939951102,-0.7989860187908188,0.9563967829232053,0.900104115666503,0.2994996748461355,0.2564463038493612
2009-10-26,1_over_t,5645,4.630921099875023,4.738617619471959,-0.7002169410034246,0.9559446214100631,0.8948625759709442,0.30244086676060666,0.2630881651891702
2009-11-02,log_density,5638,4.593923881337697,4.733992705196432,-0.6523313661175676,0.9543068104878332,0.8933942827295975,0.3033923588443764,0.2649188702515236
2009-11-02,unweighted,5638,4.743222294897244,4.813342850601768,-0.7742501417992821,0.9558370878969029,0.8996594774532746,0.3001214337999804,0.2570163935281499
2009-11-02,1_over_t,5638,4.602098466142813,4.710212228853036,-0.6694180583933619,0.9549437123901376,0.8938082296309741,0.3034362960691326,0.26440403385543715
2009-11-09,log_density,5631,4.566571970099348,4.7159593638171415,-0.6227665048059069,0.9532487207903348,0.8924327393523843,0.30433892553015324,0.26611092248490265
2009-11-09,unweighted,5631,4.72417044460071,4.795237661125343,-0.7509284052354132,0.9553092226866986,0.8992688080913608,0.3006944314425576,0.25751624585238303
2009-11-09,1_over_t,5631,4.576940567493133,4.690831865704647,-0.641649837644683,0.954000564071958,0.8929382367164772,0.3042934430112296,0.2654849105409291
2009-11-16,log_density,5624,4.53861798692491,4.680237782269369,-0.5927947686361266,0.9521707872845384,0.8913986779579983,0.30536975600134875,0.2673869467332965
2009-11-16,unweighted,5624,4.704749936129778,4.77285816112493,-0.7272784033111581,0.9547527146372798,0.8988549732283285,0.30131879307023396,0.2580446818202978
2009-11-16,1_over_t,5624,4.550527496287116,4.665788644993547,-0.6129181089104059,0.9529792279125919,0.891960659601952,0.3052579130217619,0.2666942228576272
2009-11-23,log_density,5617,4.51153048824873,4.6552606289991205,-0.5636658999539708,0.9511610907580699,0.8903776661837254,0.3064051516443129,0.2686409211419172
2009-11-23,unweighted,5617,4.685507152592739,4.742287406778977,-0.7038252177670391,0.9541869943573776,0.8984416767551926,0.30195962664453374,0.2585713524619633
2009-11-23,1_over_t,5617,4.524337553249121,4.640353063609714,-0.5844231734683288,0.9519235676216881,0.8909648353808146,0.30625036463042704,0.26792049557576214
2009-11-30,log_density,5610,4.484564848729282,4.628192059967462,-0.5347439376879597,0.9502141364605365,0.8893261006314621,0.3074699519138212,0.2699263312192645
2009-11-30,unweighted,5610,4.665978346902624,4.722263152913969,-0.6801238103759882,0.9535993518994679,0.898008029415293,0.30262996566335904,0.2591228057295764
2009-11-30,1_over_t,5610,4.497094793764916,4.625010610255773,-0.5551330096727733,0.9508128345767279,0.88986380185552,0.3073287982550922,0.26926982396320776
2009-12-07,log_density,5603,4.455645154694689,4.6025742197488135,-0.5043161329099085,0.9492691155464986,0.8881033939347579,0.3086514936520715,0.2714132860336738
2009-12-07,unweighted,5603,4.645224238861779,4.696572378863941,-0.6552750251669808,0.9529641956831009,0.8975096670168908,0.3033528879748609,0.25975510892039205
2009-12-07,1_over_t,5603,4.4661601768926555,4.59243361679081,-0.5229224892340415,0.9496121594938234,0.8884589648339254,0.30862179141203533,0.270981711483365
2009-12-14,log_density,5596,4.425897604157411,4.559003802614434,-0.4732420409693358,0.9483101864160118,0.8867733652020174,0.30990807317903757,0.2730215613636349
2009-12-14,unweighted,5596,4.624057408825854,4.67994646392429,-0.6300602158298274,0.9523027715389532,0.8969820456455363,0.3041044517322971,0.2604228617152918
2009-12-14,1_over_t,5596,4.4336878638945585,4.551878502041601,-0.4895457061251537,0.9483564069731735,0.8868771663789896,0.3100437899893437,0.27289638561482116
2009-12-21,log_density,5589,4.39721534503935,4.525186818863972,-0.44311408131438873,0.9473430811239738,0.8854661365856481,0.31118047447158204,0.2745930881245631
2009-12-21,unweighted,5589,4.603361786101722,4.675458757761234,-0.6053266657381562,0.9516315257116094,0.8964666932023945,0.30488581845822443,0.26107343825751383
2009-12-21,1_over_t,5589,4.402082979769613,4.505470686618555,-0.4569494680680224,0.9470448647168842,0.8852913976935514,0.31150577949705544,0.27480247512816275
2009-12-28,log_density,5582,4.368468982289025,4.4835882658426,-0.41301140196232217,0.9463556980974177,0.8841033335662398,0.31249948829107455,0.2762219063679293
2009-12-28,unweighted,5582,4.5825521524150625,4.672359710730447,-0.5805133621377212,0.9509392679067353,0.8959359235054645,0.30569472910624973,0.26174178707720297
2009-12-28,1_over_t,5582,4.369740279481451,4.473063644562915,-0.4238366566776509,0.945676136597058,0.8835769040992936,0.31307191908229215,0.27684852750532674
2010-01-04,log_density,5575,4.341273235329715,4.433015288139806,-0.3843197441786955,0.945344150396351,0.8828070377569267,0.3138009176271791,0.277762371842795
2010-01-04,unweighted,5575,4.562301340848634,4.675158540231905,-0.5562642270900843,0.9502404186493965,0.8954229886250267,0.306527773272546,0.2623860606089801
2010-01-04,1_over_t,5575,4.338493910328061,4.4284881668320075,-0.3916895076923125,0.9442503167904114,0.8818820571665251,0.3146596519973541,0.278856378789328
2010-01-11,log_density,5568,4.315192239169344,4.404615516067761,-0.35668813792481385,0.944271215029521,0.8815510012221242,0.31508295213851867,0.2792468887513483
2010-01-11,unweighted,5568,4.542133193949694,4.674983363145422,-0.5321229307822729,0.9495245892507388,0.8949049613193114,0.30738667921739754,0.263035128852533
2010-01-11,1_over_t,5568,4.307039428685774,4.390458878334734,-0.3594543224131698,0.9427620708877051,0.8801003263493368,0.31632781228646,0.2809516885258365
2010-01-18,log_density,5561,4.290138628251839,4.380691159573546,-0.3299198811366048,0.9431817215681887,0.8803424294658452,0.31635661859607145,0.2806678943819865
2010-01-18,unweighted,5561,4.522572655182833,4.665586770598706,-0.5085909472204406,0.9488069152377818,0.8944090498493631,0.30825809945548294,0.2636549897986038
2010-01-18,1_over_t,5561,4.276816228114984,4.363442649510931,-0.32829171657401485,0.941221825593351,0.8783612636638152,0.3179929684203807,0.2829818594220654
2010-01-25,log_density,5554,4.264895027909646,4.3494482999679605,-0.30290415874694393,0.9420670929959044,0.8790927396429112,0.31767028763138094,0.28212971902253087
2010-01-25,unweighted,5554,4.503064158553304,4.648753135075269,-0.4851365022360992,0.9480724820753518,0.8939074726016175,0.3091519420015228,0.26428045377319836
2010-01-25,1_over_t,5554,4.246298949316107,4.323040232826952,-0.29697123168102707,0.9396159802458836,0.8765297727063078,0.3197382050152334,0.2851043015692873
2010-02-01,log_density,5547,4.241335554314697,4.34075144177363,-0.27725359156073653,0.9409207207374841,0.8779610873389568,0.3189148212766665,0.2834469647752317
2010-02-01,unweighted,5547,4.484373637901391,4.643206048210866,-0.46249076082963836,0.9473482683748488,0.893441019424173,0.31003626454493916,0.2648607927395125
2010-02-01,1_over_t,5547,4.217585635731197,4.307678005282762,-0.267183181671063,0.9379760744541232,0.8748086389426817,0.3214216160312967,0.28708455384760906
2010-02-08,log_density,5540,4.223666055729313,4.307667310041033,-0.2564450511616597,0.9398594927509332,0.8773295864075736,0.3197264014173412,0.284179378956225
2010-02-08,unweighted,5540,4.468481241817161,4.614830680980013,-0.4425413062490597,0.946743322972585,0.8931179611410005,0.31071569171748364,0.2652619823799562
2010-02-08,1_over_t,5540,4.196169714786515,4.29282143571842,-0.24334001819804896,0.9365456906807572,0.8737663898519732,0.3225407409033801,0.28827710193842404
2010-02-15,log_density,5533,4.208157440243702,4.312029355406759,-0.23751358849083049,0.9388867262127055,0.8768759024091289,0.32034603898791053,0.28470439817908155
2010-02-15,unweighted,5533,4.453594462697612,4.6059375921356605,-0.42357200615587787,0.946191055440674,0.8928456086395495,0.31128178938975914,0.26559973230013173
2010-02-15,1_over_t,5533,4.177271468778705,4.274561722350699,-0.22157105939782318,0.9352256113351629,0.8729584951646283,0.32342509187779295,0.28919811691487235
2010-02-22,log_density,5526,4.191268999026236,4.315443794008445,-0.21754352745029948,0.937866211069332,0.8762866774291141,0.32112241064941494,0.28538482842230944
2010-02-22,unweighted,5526,4.43807564756646,4.61403732907732,-0.4040192474947921,0.9455861959309675,0.89253568843596,0.31194394093428096,0.2659835490001845
2010-02-22,1_over_t,5526,4.156442836074977,4.272423977746087,-0.19829103418638458,0.9337440317047708,0.8719384889716987,0.32452035178082617,0.2903567702824522
2010-03-01,log_density,5519,4.173667682909465,4.310460387518475,-0.1969050571420858,0.9367655890576378,0.8756341497849957,0.32197541917132555,0.286136471715052
2010-03-01,unweighted,5519,4.422307132660812,4.59690759293023,-0.38424919189829926,0.9449513303344905,0.8922083932985926,0.3126567894763546,0.2663882830814209
2010-03-01,1_over_t,5519,4.134668976041382,4.23899183473599,-0.1743016009940587,0.9321527469504989,0.8707991295033626,0.3257333790224763,0.2916455578440575
2010-03-08,log_density,5512,4.155140327783104,4.281983806076033,-0.17558233532958453,0.9356313740670824,0.8748826978572979,0.32293478539502285,0.28699962659880923
2010-03-08,unweighted,5512,4.406125005461974,4.569340346011064,-0.36410625252425405,0.9442775270835406,0.8918540984777279,0.3134329125055105,0.2668257130720307
2010-03-08,1_over_t,5512,4.111481381122273,4.241595158932726,-0.149229705529067,0.9304310839811444,0.8694846720254029,0.32710718989854953,0.2931253681976435
2010-03-15,log_density,5505,4.135586326818741,4.278884343733339,-0.1534285454121369,0.9344671429668767,0.8740252043731297,0.32399631278566854,0.28798142560346063
